Code prdt,DESIGNATION,Classe,Date,month,year,vente,stock,Total,cg,ipp,pfc,cde,hedelix,respi,gastro,otc,mb,vip,P_valeur,feature
PF137,Cortinase 64MCG spray nasal flacon 120 dose,A+,2023-12-01,12,2023,5615.0,14843.0,5050.0,1,1,1,1,1,1,1,1,1,1,0.045168261,4240.2041493
PF142,Rinosal 50MCG spray nasal 120 doses,A0,2023-12-01,12,2023,12400.0,26008.0,11071.0,1,1,1,1,1,1,1,1,1,1,0.050646489,8539.364527229
PF143,Domper suspension buvable flacon 200 ML,NC,2023-12-01,12,2023,7635.0,10744.0,2200.0,1,1,1,1,1,1,1,1,1,1,0.113364591,2753.263634
PF145,Gaba 300 MG gélule boite de 90,A0,2023-12-01,12,2023,1141.0,2510.0,831.0,1,1,1,1,1,1,1,1,1,1,0.300621583882475,668.40752058
PF148,Domper comprimé 10 MG boite de 40,NC,2023-12-01,12,2023,9118.0,18398.0,4760.0,1,1,1,1,1,1,1,1,1,1,0.056522777,4278.375941
PF149,Afusidic 250 MG comprimé pelliculé boite de 10,A0,2023-12-01,12,2023,3751.0,15204.0,3682.0,1,1,1,1,1,1,1,1,1,1,0.133148919,2025.634526986
PF151,Prilia crème dermique tube 30,A0,2023-12-01,12,2023,9590.0,26833.0,6198.0,1,1,1,1,1,1,1,1,1,1,0.006759773,5996.7897146880005
PF157,Ippsium 20 MG gélule boite de 14,NC,2023-12-01,12,2023,2787.0,7705.0,2200.0,1,1,1,1,1,1,1,1,1,1,0.382640863,2034.1375142
PF158,Ippsium 20 MG gélule boite de 28,NC,2023-12-01,12,2023,2016.0,5965.0,1480.0,1,1,1,1,1,1,1,1,1,1,0.044810491,1345.59717292
PF159,Ippsium 40 MG gélule boite de 14,A0,2023-12-01,12,2023,2759.0,8977.0,2162.0,1,1,1,1,1,1,1,1,1,1,0.213297022,1959.440055838
PF160,Ippsium 40 MG gélule boite de 28,A0,2023-12-01,12,2023,3126.0,7792.0,1840.0,1,1,1,1,1,1,1,1,1,1,0.001548314,1562.72619928
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-12-01,12,2023,9623.0,19939.0,4300.0,1,1,1,1,1,1,1,1,1,1,0.221859671,3262.5484084
PF162,Itragyn 100 gélule boite de 4,C,2023-12-01,12,2023,1992.0,1815.0,0.0,1,1,1,1,1,1,1,1,1,1,0.5247232,0.0
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-12-01,12,2023,1126.0,3476.0,805.0,1,1,1,1,1,1,1,1,1,1,0.300621583882475,564.492229315
PF167,Zenexor 75 MG gélule LP,A+,2023-12-01,12,2023,2693.0,6365.0,2581.0,1,1,1,1,1,1,1,1,1,1,0.368193092,2488.965788326
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-12-01,12,2023,8003.0,11879.0,4067.0,1,1,1,1,1,1,1,1,1,1,0.145434152,3193.520466185
PF173,Fer Plus solution buvable stick boite de 32,NC,2023-12-01,12,2023,3589.0,8338.0,2331.0,1,1,1,1,1,1,1,1,1,1,0.042586428,1484.097550866
PF177,Ippsium 20 MG gélule boite de 7,NC,2023-12-01,12,2023,5199.0,9455.0,3160.0,1,1,1,1,1,1,1,1,1,1,0.76063029,3108.25776816
PF182,Amustil crème tube de 70 G,A0,2023-12-01,12,2023,9117.0,29018.0,7742.0,1,1,1,1,1,1,1,1,1,1,0.001033907,8228.679105948
PF186,Afusidic 250 MG comprimé pelliculé boite de 20,A0,2023-12-01,12,2023,7772.0,24938.0,4102.0,1,1,1,1,1,1,1,1,1,1,0.127750021,1279.878047952
PF187,Gaba 300 MG gélule boite de 50,NC,2023-12-01,12,2023,2136.0,2890.0,1008.0,1,1,1,1,1,1,1,1,1,1,0.143075463,667.732429728
PF189,Diamezid 60MG comprimé boite de 30,A0,2023-12-01,12,2023,10065.0,17521.0,6575.0,1,1,1,1,1,1,1,1,1,1,0.361758799,5273.82886875
PF202,Psoriasone pommade tube 60G,B,2023-12-01,12,2023,822.0,2333.0,504.0,1,1,1,1,1,1,1,1,1,1,0.515502215,279.549389448
PF208,Goldix Duo sachet dose,NC,2023-12-01,12,2023,3003.0,5380.0,2058.0,1,1,1,1,1,1,1,1,1,1,0.995675266,2308.707128196
PF209,Eolide Easy Flow 200,A-,2023-12-01,12,2023,9340.0,12222.0,7754.0,1,1,1,1,1,1,1,1,1,1,0.114394343,7188.847864548
PF210,Eolide Easy Flow 400,A-,2023-12-01,12,2023,9834.0,15166.0,7026.0,1,1,1,1,1,1,1,1,1,1,0.058081095,6966.295244112001
PF215,Aciryl 150 mg boite de 60,A+,2023-12-01,12,2023,591.0,2289.0,802.0,1,1,1,1,1,1,1,1,1,1,0.300621583882475,507.118587682
PF216,Aciryl 75mg boite de 15,C,2023-12-01,12,2023,840.0,2664.0,592.0,1,1,1,1,1,1,1,1,1,1,0.300621583882475,505.286131632
PF217,Notos Easy Flow boite de 30,NC,2023-12-01,12,2023,3264.0,8638.0,2304.0,1,1,1,1,1,1,1,1,1,1,0.013163058,2367.032829696
PF218,Notos Easy Flow boite de 60,A0,2023-12-01,12,2023,2747.0,5717.0,2471.0,1,1,1,1,1,1,1,1,1,1,0.171138821,2434.242229314
PF219,Painofen enfant-nourrissons flacon 120,B,2023-12-01,12,2023,2243.0,7918.0,0.0,1,1,1,1,1,1,1,1,1,1,0.820513498,0.0
PF220,Zanidip 20 MG comprimé pelliculé,A0,2023-12-01,12,2023,8666.0,15223.0,6320.0,1,1,1,1,1,1,1,1,1,1,0.284157653,5623.199997199999
PF222,Pyrimag solution buvable sachet dose 10,NC,2023-12-01,12,2023,2140.0,5935.0,1447.0,1,1,1,1,1,1,1,1,1,1,0.307716483,1120.063362871
PF233,Calperos 500 MG comprimé boite de 30,A0,2023-12-01,12,2023,8847.0,6759.0,8610.0,1,1,1,1,1,1,1,1,1,1,0.178147477,5690.11869111
PF234,Ortoton 750 MG boite de 50,NC,2023-12-01,12,2023,4027.0,8729.0,2630.0,1,1,1,1,1,1,1,1,1,1,0.139358736,1686.5419620399998
PF235,Ortoton 750 MG boite de 20,A0,2023-12-01,12,2023,9901.0,20493.0,8432.0,1,1,1,1,1,1,1,1,1,1,0.074503238,5756.516922432
PF240,Valcyvir 500 MG comprimé boite de 10,NC,2023-12-01,12,2023,306.0,459.0,48.0,1,1,1,1,1,1,1,1,1,1,0.300621583882475,6.211764720000001
PF242,Astair 5 MG comprimé boite de 30,B,2023-12-01,12,2023,4542.0,3339.0,1331.0,1,1,1,1,1,1,1,1,1,1,0.000899399,846.243204895
PF243,Astair 10 MG comprimé boite de 30,A+,2023-12-01,12,2023,6021.0,6071.0,2058.0,1,1,1,1,1,1,1,1,1,1,0.000424571,1382.0493443399998
PF246,notos combi 200 mg boite de 12,A0,2023-12-01,12,2023,3864.0,8530.0,2292.0,1,1,1,1,1,1,1,1,1,1,0.006360019,1996.172094036
PF248,Aciryl 150 MG boite de 30,C,2023-12-01,12,2023,1662.0,786.0,76.0,1,1,1,1,1,1,1,1,1,1,0.300621583882475,43.733833148
PF249,Aciryl 75 MG boite de 60,C,2023-12-01,12,2023,310.0,883.0,306.0,1,1,1,1,1,1,1,1,1,1,0.300621583882475,286.509553992
PF250,Alezine 5 MG boite de 30,NC,2023-12-01,12,2023,1930.0,6048.0,8.0,1,1,1,1,1,1,1,1,1,1,0.199444867,4.79084104
PF259,Xtiova Easy Flow 18,A+,2023-12-01,12,2023,5634.0,9270.0,4960.0,1,1,1,1,1,1,1,1,1,1,0.125902166,4081.87818752
PF260,"Elixtra comprimé 2,5 MG boite de 20",B,2023-12-01,12,2023,2027.0,3518.0,843.0,1,1,1,1,1,1,1,1,1,1,0.546452423,734.296408599
PF261,Elixtra comprimé 5 MG boite de 20,A+,2023-12-01,12,2023,3056.0,4623.0,2128.0,1,1,1,1,1,1,1,1,1,1,0.281190005,1972.490230928
PF262,"Elixtra comprimé 2,5 MG boite de 60",A+,2023-12-01,12,2023,2155.0,4146.0,1764.0,1,1,1,1,1,1,1,1,1,1,0.328006274,1462.155978276
PF263,Elixtra comprimé 5 MG boite de 60,A+,2023-12-01,12,2023,4166.0,6637.0,3286.0,1,1,1,1,1,1,1,1,1,1,0.25979876,2439.268287986
PF266,Psoriasone pommade tube boite de 2,NC,2023-12-01,12,2023,334.0,917.0,313.0,1,1,1,1,1,1,1,1,1,1,0.300621583882475,152.69177282
PFC005,Ialugyn ovules boite de 10,C,2023-12-01,12,2023,2390.0,10859.0,361.0,1,1,1,1,1,1,1,1,1,1,0.045409415,152.707172077
PFC007,Asterane stick boite de 20,NC,2023-12-01,12,2023,687.0,3698.0,516.0,1,1,1,1,1,1,1,1,1,1,0.612110862,397.45462956
PFC008,Ialufresh gel buccal flacon 20GR,NC,2023-12-01,12,2023,760.0,3320.0,198.0,1,1,1,1,1,1,1,1,1,1,0.169886855,135.086657508
PFC009,Ialuskin crème flacon 70 GR,NC,2023-12-01,12,2023,498.0,1880.0,619.0,1,1,1,1,1,1,1,1,1,1,0.130954442,242.964493462
PFC010,Ialufresh spray buccal flacon 30ML,NC,2023-12-01,12,2023,670.0,2955.0,439.0,1,1,1,1,1,1,1,1,1,1,0.232226326,342.874609962
PFC011,Asterane soin lavant doux flacon 30,NC,2023-12-01,12,2023,1753.0,7479.0,655.0,1,1,1,1,1,1,1,1,1,1,0.05208031,431.5569221500001
PFC017,Fer Max gélule boite de 30,NC,2023-12-01,12,2023,1231.0,4279.0,713.0,1,1,1,1,1,1,1,1,1,1,0.210799437,387.5914751410001
PFC018,Asepsil 2% solution alcoolisée flacon 250 ML,NC,2023-12-01,12,2023,203.0,2730.0,1676.0,1,1,1,1,1,1,1,1,1,1,0.973201232,15.728395046
PFC024,Siliskin gel flacon 15 G,NC,2023-12-01,12,2023,470.0,2137.0,49.0,1,1,1,1,1,1,1,1,1,1,0.069271097,15.728395046
PFC034,Zinc Plus 25 MG gélule boite de 30,C,2023-12-01,12,2023,1439.0,11048.0,3697.0,1,1,1,1,1,1,1,1,1,1,0.966930671,482.838743541
PFC035,Quercetine Plus gélule boite de 30,NC,2023-12-01,12,2023,106.0,1194.0,590.0,1,1,1,1,1,1,1,1,1,1,0.998419726,482.838743541
PFC039,Argino-B Plus boite de 30,A0,2023-12-01,12,2023,5194.0,16853.0,1617.0,1,1,1,1,1,1,1,1,1,1,0.083052528,482.838743541
PFC040,Ialusoph sachet dose boite de 20,A0,2023-12-01,12,2023,4926.0,12758.0,697.0,1,1,1,1,1,1,1,1,1,1,0.047747046,313.535873917
PFC044,Ialuflex Plus comprimé boite de 60,NC,2023-12-01,12,2023,3079.0,7855.0,762.0,1,1,1,1,1,1,1,1,1,1,0.008441007,192.438602676
PFC045,Hedelix sirop flacon de 120ML,A+,2023-12-01,12,2023,7917.0,67295.0,2137.0,1,1,1,1,1,1,1,1,1,1,0.010444178,2296.811076533
PF009,Amuchina 5% solution externe flacon 250 ML,A-,2024-01-01,1,2024,36388.0,156675.0,17920.0,0,0,1,0,0,1,1,1,1,1,0.776231508,23781.01562368
PF012,"Dermosone 0,05% crème dermique tube 15GR",A0,2024-01-01,1,2024,30755.0,79108.0,26884.0,0,0,1,0,0,1,1,1,1,1,0.205630823,30075.080365616
PF013,"Dermosone 0,05% pomade dermique tube 15GR",A0,2024-01-01,1,2024,46326.0,108305.0,45147.0,0,0,1,0,0,1,1,1,1,1,0.462327689,50319.48998412
PF014,"Fluskin 0,05% gel dermique tube 30GR",B,2024-01-01,1,2024,166.0,16.0,0.0,0,0,1,0,0,1,1,1,1,1,0.313386971,0.0
PF017,"Dermosone Neo 0,05% pomade dermique tube 15GR",B,2024-01-01,1,2024,65.0,376.0,0.0,0,0,1,0,0,1,1,1,1,1,0.999999976,0.0
PF019,Ecorex 1% lait dermique flacon 30 ML,NC,2024-01-01,1,2024,11733.0,28708.0,9504.0,0,0,1,0,0,1,1,1,1,1,0.047868432,13475.459774304
PF022,Mucosol 5% sirop adulte flacon 200GR,NC,2024-01-01,1,2024,23027.0,38263.0,23762.0,0,0,1,0,0,1,1,1,1,1,0.90718478,43730.584205942
PF023,Verax Blu bain de bouche flacon 120ML,A0,2024-01-01,1,2024,38315.0,69681.0,38134.0,0,0,1,0,0,1,1,1,1,1,0.425879642,55933.91662458
PF024,Ecorex 1% crème dermique tube 30GR,A0,2024-01-01,1,2024,22443.0,54935.0,20454.0,0,0,1,0,0,1,1,1,1,1,0.111177372,30092.192624676
PF031,Ecorex 150MG ovule boite de 3,B,2024-01-01,1,2024,10334.0,25447.0,9396.0,0,0,1,0,0,1,1,1,1,1,0.094307124,13820.856645096
PF036,"Dermosalic 0,05% pomade dermique tube 30GR",A0,2024-01-01,1,2024,63197.0,122913.0,54931.0,0,0,1,0,0,1,1,1,1,1,0.087291744,66679.293742805
PF037,"Dermosalic 0,05% lotion flacon 30GR",A0,2024-01-01,1,2024,24285.0,43437.0,26598.0,0,0,1,0,0,1,1,1,1,1,0.360531278,36403.050653112
PF049,"Glyss 0,77G suppositoire nourrisson boite de 10",B,2024-01-01,1,2024,19915.0,40576.0,11123.0,0,0,1,0,0,1,1,1,1,1,0.068225186,15909.132343377
PF065,Diclopal 1% gel dermique tube 50 GR,NC,2024-01-01,1,2024,6049.0,3068.0,6450.0,0,0,1,0,0,1,1,1,1,1,0.270431284,6362.7022041
PF066,Diclopal 100MG suppositoire boite de 10,NC,2024-01-01,1,2024,15430.0,28002.0,16247.0,0,0,1,0,0,1,1,1,1,1,0.330101672,21136.862644436
PF068,"Bromisol 0,2% solution buvable flacon 60ML",NC,2024-01-01,1,2024,12205.0,9831.0,6493.0,0,0,1,0,0,1,1,1,1,1,0.473711674,9376.930646252
PF076,Aciclovir 5% crème dermique tube 5 GR,A+,2024-01-01,1,2024,21847.0,28935.0,23363.0,0,0,1,0,0,1,1,1,1,1,0.008851811,37339.848212176
PF083,Mycorex 1% crème dermique tube 30 GR,NC,2024-01-01,1,2024,3136.0,7628.0,3500.0,0,0,1,0,0,1,1,1,1,1,0.188558848,7479.6783495
PF090,Aciclovir 8% suspension buvable flacon 125ML,B,2024-01-01,1,2024,685.0,2658.0,406.0,0,0,1,0,0,1,1,1,1,1,0.192227015,501.853202592
PF091,Tussipax sirop enfant flacon 125ML,NC,2024-01-01,1,2024,9388.0,15387.0,10719.0,0,0,1,0,0,1,1,1,1,1,0.969332145,14996.148514083
PF097,Afusidic 2% crème dermique tube 15GR,A0,2024-01-01,1,2024,18230.0,66290.0,7450.0,0,0,1,0,0,1,1,1,1,1,0.137426862,5206.36568095
PF098,"Moment 200 gouttes buvables flacon 12,5ML",NC,2024-01-01,1,2024,7901.0,14299.0,9679.0,0,0,1,0,0,1,1,1,1,1,0.171788393,14771.922304905
PF109,Relaxil 4MG,B,2024-01-01,1,2024,327.0,822.0,0.0,0,0,1,0,0,1,1,1,1,1,0.412399179,0.0
PF110,Tallis 1% crème dermique tube 15GR,C,2024-01-01,1,2024,1906.0,8702.0,1150.0,0,0,1,0,0,1,1,1,1,1,0.06267665,1403.0
PF118,"Pradis 0,1% solution buvable flacon 200 ML",B,2024-01-01,1,2024,618.0,149.0,0.0,0,0,1,0,0,1,1,1,1,1,0.257555938,0.0
PF119,Pradis 10MG suppositoire boite de 10,NC,2024-01-01,1,2024,2867.0,2445.0,1404.0,0,0,1,0,0,1,1,1,1,1,0.779211485,1826.428299228
PF120,Axen 100 MG suppositoire boite de 10,A-,2024-01-01,1,2024,30261.0,49556.0,32006.0,0,0,1,0,0,1,1,1,1,1,0.502098728,46702.07035663
PF130,Aciclovir Opalia 200MG comprimé boite de 30,C,2024-01-01,1,2024,850.0,1867.0,986.0,0,0,1,0,0,1,1,1,1,1,0.613787704,1569.89185626
PF132,Tallis spray 1% flacon 15 ML,NC,2024-01-01,1,2024,755.0,2665.0,650.0,0,0,1,0,0,1,1,1,1,1,0.568704124,1139.01869185
PF135,Fer Plus solution buvable flacon 250ML,A+,2024-01-01,1,2024,12730.0,28835.0,10674.0,0,0,1,0,0,1,1,1,1,1,0.012466042,14610.172056444
PF136,Fluderm 0.005% pomade dermique tube 30G,NC,2024-01-01,1,2024,4735.0,12869.0,3911.0,0,0,1,0,0,1,1,1,1,1,0.131928892,5416.097913744
PF137,Cortinase 64MCG spray nasal flacon 120 dose,A+,2024-01-01,1,2024,6557.0,14917.0,5595.0,0,0,1,0,0,1,1,1,1,1,0.045168261,8493.42941352
PF142,Rinosal 50MCG spray nasal 120 doses,A0,2024-01-01,1,2024,24618.0,26671.0,4850.0,0,0,1,0,0,1,1,1,1,1,0.050646489,5823.97902245
PF143,Domper suspension buvable flacon 200 ML,NC,2024-01-01,1,2024,4626.0,9336.0,4392.0,0,0,1,0,0,1,1,1,1,1,0.113364591,7948.703544768
PF145,Gaba 300 MG gélule boite de 90,A0,2024-01-01,1,2024,1111.0,2134.0,1160.0,0,0,1,0,0,1,1,1,1,1,0.300621583882475,1838.54047924
PF148,Domper comprimé 10 MG boite de 40,NC,2024-01-01,1,2024,10037.0,15743.0,12759.0,0,0,1,0,0,1,1,1,1,1,0.056522777,28258.257498486
PF149,Afusidic 250 MG comprimé pelliculé boite de 10,A0,2024-01-01,1,2024,3570.0,14502.0,1933.0,0,0,1,0,0,1,1,1,1,1,0.133148919,1314.0999447069998
PF151,Prilia crème dermique tube 30,A0,2024-01-01,1,2024,8630.0,22858.0,9000.0,0,0,1,0,0,1,1,1,1,1,0.006759773,16975.061379
PF157,Ippsium 20 MG gélule boite de 14,NC,2024-01-01,1,2024,3577.0,9274.0,2221.0,0,0,1,0,0,1,1,1,1,1,0.382640863,3385.346814621
PF158,Ippsium 20 MG gélule boite de 28,NC,2024-01-01,1,2024,2491.0,6509.0,1960.0,0,0,1,0,0,1,1,1,1,1,0.044810491,2940.0
PF159,Ippsium 40 MG gélule boite de 14,A0,2024-01-01,1,2024,3764.0,9972.0,3138.0,0,0,1,0,0,1,1,1,1,1,0.213297022,5176.433468682
PF160,Ippsium 40 MG gélule boite de 28,A0,2024-01-01,1,2024,4020.0,8640.0,3799.0,0,0,1,0,0,1,1,1,1,1,0.001548314,6747.749905322
PF161,Ecorex LP 150MG ovule boite de 1,C,2024-01-01,1,2024,6501.0,20560.0,4395.0,0,0,1,0,0,1,1,1,1,1,0.221859671,6967.751982569999
PF162,Itragyn 100 gélule boite de 4,C,2024-01-01,1,2024,43.0,136.0,0.0,0,0,1,0,0,1,1,1,1,1,0.5247232,0.0
PF166,"Zenexor 37,5 MG gélule LP",NC,2024-01-01,1,2024,935.0,2957.0,938.0,0,0,1,0,0,1,1,1,1,1,0.300621583882475,1182.44631281
PF167,Zenexor 75 MG gélule LP,A+,2024-01-01,1,2024,3176.0,6615.0,3120.0,0,0,1,0,0,1,1,1,1,1,0.368193092,4078.41099432
PF168,Diamezid 30 MG comprimé boite de 30,NC,2024-01-01,1,2024,6691.0,11895.0,7953.0,0,0,1,0,0,1,1,1,1,1,0.145434152,13902.007219419002
PF173,Fer Plus solution buvable stick boite de 32,NC,2024-01-01,1,2024,3355.0,8505.0,1876.0,0,0,1,0,0,1,1,1,1,1,0.042586428,3101.07343672
PF177,Ippsium 20 MG gélule boite de 7,NC,2024-01-01,1,2024,5250.0,11024.0,5640.0,0,0,1,0,0,1,1,1,1,1,0.76063029,9914.36534544
PF182,Amustil crème tube de 70 G,A0,2024-01-01,1,2024,8385.0,27786.0,6146.0,0,0,1,0,0,1,1,1,1,1,0.001033907,6200.241105072
PF186,Afusidic 250 MG comprimé pelliculé boite de 20,A0,2024-01-01,1,2024,7743.0,22044.0,6036.0,0,0,1,0,0,1,1,1,1,1,0.127750021,12244.589907264
PF187,Gaba 300 MG gélule boite de 50,NC,2024-01-01,1,2024,1470.0,2637.0,1568.0,0,0,1,0,0,1,1,1,1,1,0.143075463,3406.575202688
PF189,Diamezid 60MG comprimé boite de 30,A0,2024-01-01,1,2024,10648.0,17544.0,9954.0,0,0,1,0,0,1,1,1,1,1,0.361758799,13933.989870822
PF202,Psoriasone pommade tube 60G,B,2024-01-01,1,2024,885.0,2008.0,680.0,0,0,1,0,0,1,1,1,1,1,0.515502215,995.33766888
PF208,Goldix Duo sachet dose,NC,2024-01-01,1,2024,4453.0,5015.0,5175.0,0,0,1,0,0,1,1,1,1,1,0.995675266,13669.915830075
PF209,Eolide Easy Flow 200,A-,2024-01-01,1,2024,15215.0,14035.0,18357.0,0,0,1,0,0,1,1,1,1,1,0.114394343,44134.823014098
PF210,Eolide Easy Flow 400,A-,2024-01-01,1,2024,15418.0,15987.0,19992.0,0,0,1,0,0,1,1,1,1,1,0.058081095,56099.690984064
PF215,Aciryl 150 mg boite de 60,A+,2024-01-01,1,2024,408.0,1404.0,1111.0,0,0,1,0,0,1,1,1,1,1,0.300621583882475,2388.477690566
PF216,Aciryl 75mg boite de 15,C,2024-01-01,1,2024,723.0,2283.0,576.0,0,0,1,0,0,1,1,1,1,1,0.300621583882475,1052.273972736
PF217,Notos Easy Flow boite de 30,NC,2024-01-01,1,2024,5718.0,9381.0,6562.0,0,0,1,0,0,1,1,1,1,1,0.013163058,13449.631414972
PF218,Notos Easy Flow boite de 60,A0,2024-01-01,1,2024,3116.0,6151.0,3580.0,0,0,1,0,0,1,1,1,1,1,0.171138821,4887.0993919600005
PF219,Painofen enfant-nourrissons flacon 120,B,2024-01-01,1,2024,2844.0,6251.0,0.0,0,0,1,0,0,1,1,1,1,1,0.820513498,0.0
PF220,Zanidip 20 MG comprimé pelliculé,A0,2024-01-01,1,2024,9352.0,16360.0,9134.0,0,0,1,0,0,1,1,1,1,1,0.284157653,12937.992415214
PF222,Pyrimag solution buvable sachet dose 10,NC,2024-01-01,1,2024,2176.0,6147.0,1456.0,0,0,1,0,0,1,1,1,1,1,0.307716483,2133.374390784
PF233,Calperos 500 MG comprimé boite de 30,A0,2024-01-01,1,2024,21969.0,1440.0,49833.0,0,0,1,0,0,1,1,1,1,1,0.178147477,141209.482373316
PF234,Ortoton 750 MG boite de 50,NC,2024-01-01,1,2024,4174.0,8970.0,3723.0,0,0,1,0,0,1,1,1,1,1,0.139358736,4853.375726124001
PF235,Ortoton 750 MG boite de 20,A0,2024-01-01,1,2024,11424.0,23796.0,10275.0,0,0,1,0,0,1,1,1,1,1,0.074503238,11693.78837835
PF240,Valcyvir 500 MG comprimé boite de 10,NC,2024-01-01,1,2024,48.0,609.0,69.0,0,0,1,0,0,1,1,1,1,1,0.300621583882475,267.636363651
PF242,Astair 5 MG comprimé boite de 30,B,2024-01-01,1,2024,2138.0,4160.0,2632.0,0,0,1,0,0,1,1,1,1,1,0.000899399,4050.073400184
PF243,Astair 10 MG comprimé boite de 30,A+,2024-01-01,1,2024,4372.0,6575.0,4518.0,0,0,1,0,0,1,1,1,1,1,0.000424571,7763.42135556
PF246,notos combi 200 mg boite de 12,A0,2024-01-01,1,2024,4678.0,8258.0,4965.0,0,0,1,0,0,1,1,1,1,1,0.006360019,9722.6981424
PF248,Aciryl 150 MG boite de 30,C,2024-01-01,1,2024,156.0,618.0,112.0,0,0,1,0,0,1,1,1,1,1,0.300621583882475,296.781759008
PF249,Aciryl 75 MG boite de 60,C,2024-01-01,1,2024,187.0,847.0,152.0,0,0,1,0,0,1,1,1,1,1,0.300621583882475,140.21224496
PF250,Alezine 5 MG boite de 30,NC,2024-01-01,1,2024,2300.0,6547.0,1589.0,0,0,1,0,0,1,1,1,1,1,0.199444867,2008.449264332
PF259,Xtiova Easy Flow 18,A+,2024-01-01,1,2024,6489.0,11133.0,7424.0,0,0,1,0,0,1,1,1,1,1,0.125902166,11182.729744384
PF260,"Elixtra comprimé 2,5 MG boite de 20",B,2024-01-01,1,2024,1418.0,3075.0,1652.0,0,0,1,0,0,1,1,1,1,1,0.546452423,3990.076501992
PF261,Elixtra comprimé 5 MG boite de 20,A+,2024-01-01,1,2024,2661.0,4344.0,2688.0,0,0,1,0,0,1,1,1,1,1,0.281190005,4812.35149248
PF262,"Elixtra comprimé 2,5 MG boite de 60",A+,2024-01-01,1,2024,2381.0,3612.0,2796.0,0,0,1,0,0,1,1,1,1,1,0.328006274,4697.2107710400005
PF263,Elixtra comprimé 5 MG boite de 60,A+,2024-01-01,1,2024,4566.0,6642.0,5251.0,0,0,1,0,0,1,1,1,1,1,0.25979876,8120.813723335
PF266,Psoriasone pommade tube boite de 2,NC,2024-01-01,1,2024,354.0,900.0,630.0,0,0,1,0,0,1,1,1,1,1,0.300621583882475,1099.8812349
PFC005,Ialugyn ovules boite de 10,C,2024-01-01,1,2024,2538.0,12160.0,1743.0,0,0,1,0,0,1,1,1,1,1,0.045409415,4512.612294309
PFC007,Asterane stick boite de 20,NC,2024-01-01,1,2024,726.0,3150.0,567.0,0,0,1,0,0,1,1,1,1,1,0.612110862,1005.677158185
PFC008,Ialufresh gel buccal flacon 20GR,NC,2024-01-01,1,2024,588.0,2791.0,590.0,0,0,1,0,0,1,1,1,1,1,0.169886855,1366.75403222
PFC009,Ialuskin crème flacon 70 GR,NC,2024-01-01,1,2024,345.0,2041.0,240.0,0,0,1,0,0,1,1,1,1,1,0.130954442,661.1842106400001
PFC010,Ialufresh spray buccal flacon 30ML,NC,2024-01-01,1,2024,677.0,3067.0,525.0,0,0,1,0,0,1,1,1,1,1,0.232226326,1025.678913525
PFC011,Asterane soin lavant doux flacon 30,NC,2024-01-01,1,2024,2067.0,8841.0,1110.0,0,0,1,0,0,1,1,1,1,1,0.05208031,2103.94340721
PFC017,Fer Max gélule boite de 30,NC,2024-01-01,1,2024,1161.0,4860.0,954.0,0,0,1,0,0,1,1,1,1,1,0.210799437,1811.717732214
PFC018,Asepsil 2% solution alcoolisée flacon 250 ML,NC,2024-01-01,1,2024,72.0,862.0,60.0,0,0,1,0,0,1,1,1,1,1,0.973201232,382.069930104
PFC024,Siliskin gel flacon 15 G,NC,2024-01-01,1,2024,213.0,1847.0,116.0,0,0,1,0,0,1,1,1,1,1,0.069271097,382.069930104
PFC034,Zinc Plus 25 MG gélule boite de 30,C,2024-01-01,1,2024,1471.0,5097.0,1124.0,0,0,1,0,0,1,1,1,1,1,0.966930671,11547.84863232
PFC035,Quercetine Plus gélule boite de 30,NC,2024-01-01,1,2024,272.0,1008.0,86.0,0,0,1,0,0,1,1,1,1,1,0.998419726,11547.84863232
PFC039,Argino-B Plus boite de 30,A0,2024-01-01,1,2024,5550.0,21746.0,4680.0,0,0,1,0,0,1,1,1,1,1,0.083052528,11547.84863232
PFC040,Ialusoph sachet dose boite de 20,A0,2024-01-01,1,2024,5542.0,14901.0,3610.0,0,0,1,0,0,1,1,1,1,1,0.047747046,9659.31833089
PFC044,Ialuflex Plus comprimé boite de 60,NC,2024-01-01,1,2024,3095.0,9932.0,1855.0,0,0,1,0,0,1,1,1,1,1,0.008441007,5413.01208868
PFC045,Hedelix sirop flacon de 120ML,A+,2024-01-01,1,2024,9742.0,53365.0,24990.0,0,0,1,0,0,1,1,1,1,1,0.010444178,98796.7867215
PF009,Amuchina 5% solution externe flacon 250 ML,A-,2024-02-01,2,2024,59144.0,105211.0,67322.0,0,0,1,0,0,1,1,1,1,1,0.776231508,103836.97683346
PF012,"Dermosone 0,05% crème dermique tube 15GR",A0,2024-02-01,2,2024,57145.0,58395.0,51272.0,0,0,1,0,0,1,1,1,1,1,0.205630823,73062.12337548801
PF013,"Dermosone 0,05% pomade dermique tube 15GR",A0,2024-02-01,2,2024,89036.0,94550.0,70488.0,0,0,1,0,0,1,1,1,1,1,0.462327689,83130.21480931199
PF014,"Fluskin 0,05% gel dermique tube 30GR",B,2024-02-01,2,2024,50.0,0.0,0.0,0,0,1,0,0,1,1,1,1,1,0.313386971,0.0
