Code prdt,DESIGNATION,Classe,Date,month,year,vente,stock,Total,cg,ipp,pfc,cde,hedelix,respi,gastro,otc,mb,vip,P_valeur,feature
PF160,Ippsium 40 MG gélule boite de 28,A0,2023-11-01 00:00:00,11,2023,4698,7364,3512,1,1,1,1,1,1,1,1,1,1,0.001548314,2642.437534344
PF160,Ippsium 40 MG gélule boite de 28,A0,2023-12-01 00:00:00,12,2023,3126,7792,1840,1,1,1,1,1,1,1,1,1,1,0.001548314,1562.72619928
PF160,Ippsium 40 MG gélule boite de 28,A0,2024-01-01 00:00:00,1,2024,4020,8640,3799,0,0,1,0,0,1,1,1,1,1,0.001548314,6747.749905322
PF160,Ippsium 40 MG gélule boite de 28,A0,2024-02-01 00:00:00,2,2024,5712,6133,3915,0,0,1,0,0,1,1,1,1,1,0.001548314,5159.55496302
PF160,Ippsium 40 MG gélule boite de 28,A0,2024-03-01 00:00:00,3,2024,4102,7363,3918,0,0,1,0,0,1,1,1,1,1,0.001548314,4299.160502526
PF160,Ippsium 40 MG gélule boite de 28,A0,2024-04-01 00:00:00,4,2024,2810,7510,2396,0,0,1,0,0,0,0,0,0,0,0.001548314,1474.615693784
PF160,Ippsium 40 MG gélule boite de 28,A0,2024-05-01 00:00:00,5,2024,2885,6956,3302,0,0,1,0,0,0,0,0,0,0,0.001548314,2784.354943344
PF160,Ippsium 40 MG gélule boite de 28,A0,2024-06-01 00:00:00,6,2024,3852,6253,4080,0,0,1,0,0,0,0,0,0,0,0.001548314,4644.7326492
PF160,Ippsium 40 MG gélule boite de 28,A0,2024-07-01 00:00:00,7,2024,3247,6413,2700,0,0,1,0,0,0,0,0,0,0,0.001548314,2079.6385743
PF160,Ippsium 40 MG gélule boite de 28,A0,2024-08-01 00:00:00,8,2024,14820,7986,2284,0,0,1,0,0,0,0,0,0,0,0.001548314,2110.150286292
PF160,Ippsium 40 MG gélule boite de 28,A0,2024-09-01 00:00:00,9,2024,4344,8006,4595,0,0,1,0,0,0,0,0,0,0,0.001548314,5946.8818037050005
PF160,Ippsium 40 MG gélule boite de 28,A0,2024-10-01 00:00:00,10,2024,4077,8873,3272,0,0,1,0,0,0,0,0,0,0,0.001548314,3663.728728368
PF160,Ippsium 40 MG gélule boite de 28,A0,2024-11-01 00:00:00,11,2024,7158,9141,2755,0,0,1,0,0,0,0,0,0,0,0.001548314,2072.868851685
PF160,Ippsium 40 MG gélule boite de 28,A0,2024-12-01 00:00:00,12,2024,32,8576,2604,0,0,1,0,0,0,0,0,0,0,0.001548314,2211.5972950679998
PF160,Ippsium 40 MG gélule boite de 28,A0,2025-01-01 00:00:00,1,2025,32,176,4877,0,0,0,0,0,0,0,0,0,0,0.001548314,8662.483887406
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-01-01 00:00:00,1,2023,3849,5903,6498,1,1,0,1,0,0,0,0,0,0,0.221859671,10301.809415868
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-02-01 00:00:00,2,2023,3191,4801,7850,1,1,0,1,0,0,0,0,0,0,0.221859671,9834.030877950001
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-03-01 00:00:00,3,2023,4752,7175,8200,1,1,0,1,0,0,0,0,0,0,0.221859671,6954.6246146
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-04-01 00:00:00,4,2023,3517,6473,7100,1,1,1,1,0,0,0,0,0,0,0.221859671,7022.090493000001
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-05-01 00:00:00,5,2023,6020,6937,6450,1,1,1,1,0,0,0,0,0,0,0.221859671,4287.97703445
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-06-01 00:00:00,6,2023,6299,11807,6400,1,1,1,1,0,0,0,0,0,0,0.221859671,6113.6465344
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-07-01 00:00:00,7,2023,5233,13715,5716,1,1,1,1,0,0,0,0,0,0,0.221859671,6081.7169107400005
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-08-01 00:00:00,8,2023,6690,11440,5600,1,1,0,1,1,0,0,0,0,0,0.221859671,5904.2084864
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-09-01 00:00:00,9,2023,11687,10315,11122,1,1,1,1,1,0,0,0,0,0,0.221859671,15195.577619856
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-10-01 00:00:00,10,2023,12036,12873,10150,1,1,1,1,1,1,1,1,1,1,0.221859671,9259.137585600001
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-11-01 00:00:00,11,2023,9992,18181,8653,1,1,1,1,1,1,1,1,1,1,0.221859671,7710.011427728
PF161,Ecorex LP 150MG ovule boite de 1,C,2023-12-01 00:00:00,12,2023,9623,19939,4300,1,1,1,1,1,1,1,1,1,1,0.221859671,3262.5484084
PF161,Ecorex LP 150MG ovule boite de 1,C,2024-01-01 00:00:00,1,2024,6501,20560,4395,0,0,1,0,0,1,1,1,1,1,0.221859671,6967.751982569999
PF161,Ecorex LP 150MG ovule boite de 1,C,2024-02-01 00:00:00,2,2024,10346,14003,9929,0,0,1,0,0,1,1,1,1,1,0.221859671,12438.483132123001
PF161,Ecorex LP 150MG ovule boite de 1,C,2024-03-01 00:00:00,3,2024,5454,13303,5600,0,0,1,0,0,1,1,1,1,1,0.221859671,4749.4997368
PF161,Ecorex LP 150MG ovule boite de 1,C,2024-04-01 00:00:00,4,2024,4869,15767,3800,0,0,1,0,0,0,0,0,0,0,0.221859671,3758.301954
PF161,Ecorex LP 150MG ovule boite de 1,C,2024-05-01 00:00:00,5,2024,4932,13765,6200,0,0,1,0,0,0,0,0,0,0,0.221859671,4121.7763742
PF161,Ecorex LP 150MG ovule boite de 1,C,2024-06-01 00:00:00,6,2024,6405,10841,8000,0,0,1,0,0,0,0,0,0,0,0.221859671,7642.0581680000005
PF161,Ecorex LP 150MG ovule boite de 1,C,2024-07-01 00:00:00,7,2024,6410,12841,5500,0,0,1,0,0,0,0,0,0,0,0.221859671,5851.8969575
PF161,Ecorex LP 150MG ovule boite de 1,C,2024-08-01 00:00:00,8,2024,7769,15516,6532,0,0,1,0,0,0,0,0,0,0,0.221859671,6886.837470207999
PF161,Ecorex LP 150MG ovule boite de 1,C,2024-09-01 00:00:00,9,2024,8398,17755,8600,0,0,1,0,0,0,0,0,0,0,0.221859671,11749.8622128
PF161,Ecorex LP 150MG ovule boite de 1,C,2024-10-01 00:00:00,10,2024,7840,19353,6500,0,0,1,0,0,0,0,0,0,0,0.221859671,5929.496976
PF161,Ecorex LP 150MG ovule boite de 1,C,2024-11-01 00:00:00,11,2024,15811,17581,6600,0,0,1,0,0,0,0,0,0,0,0.221859671,5880.7437216
PF161,Ecorex LP 150MG ovule boite de 1,C,2024-12-01 00:00:00,12,2024,121,18088,4800,0,0,1,0,0,0,0,0,0,0,0.221859671,3641.9145024
PF161,Ecorex LP 150MG ovule boite de 1,C,2025-01-01 00:00:00,1,2025,121,496,5786,0,0,0,0,0,0,0,0,0,0,0.221859671,9173.017740876
PF162,Itragyn 100 gélule boite de 4,C,2023-01-01 00:00:00,1,2023,835,1702,1535,1,1,0,1,0,0,0,0,0,0,0.5247232,2405.294294345
PF162,Itragyn 100 gélule boite de 4,C,2023-02-01 00:00:00,2,2023,615,1271,1680,1,1,0,1,0,0,0,0,0,0,0.5247232,2125.91797656
PF162,Itragyn 100 gélule boite de 4,C,2023-03-01 00:00:00,3,2023,921,1178,617,1,1,0,1,0,0,0,0,0,0,0.5247232,753.8930785990001
PF162,Itragyn 100 gélule boite de 4,C,2023-04-01 00:00:00,4,2023,911,923,2664,1,1,1,1,0,0,0,0,0,0,0.5247232,2467.865147184
PF162,Itragyn 100 gélule boite de 4,C,2023-05-01 00:00:00,5,2023,1802,1457,1877,1,1,1,1,0,0,0,0,0,0,0.5247232,1160.003076946
PF162,Itragyn 100 gélule boite de 4,C,2023-06-01 00:00:00,6,2023,1442,2992,1824,1,1,1,1,0,0,0,0,0,0,0.5247232,2439.634552032
PF162,Itragyn 100 gélule boite de 4,C,2023-07-01 00:00:00,7,2023,1166,3639,816,1,1,1,1,0,0,0,0,0,0,0.5247232,620.123017248
PF162,Itragyn 100 gélule boite de 4,C,2023-08-01 00:00:00,8,2023,1486,2745,1435,1,1,0,1,1,0,0,0,0,0,0.5247232,1332.609158195
PF162,Itragyn 100 gélule boite de 4,C,2023-09-01 00:00:00,9,2023,1898,2178,1737,1,1,1,1,1,0,0,0,0,0,0.5247232,2792.7454126049997
PF162,Itragyn 100 gélule boite de 4,C,2023-10-01 00:00:00,10,2023,2173,3464,1560,1,1,1,1,1,1,1,1,1,1,0.5247232,1476.7703277599999
PF162,Itragyn 100 gélule boite de 4,C,2023-11-01 00:00:00,11,2023,2432,3637,0,1,1,1,1,1,1,1,1,1,1,0.5247232,0
PF162,Itragyn 100 gélule boite de 4,C,2023-12-01 00:00:00,12,2023,1992,1815,0,1,1,1,1,1,1,1,1,1,1,0.5247232,0
PF162,Itragyn 100 gélule boite de 4,C,2024-01-01 00:00:00,1,2024,43,136,0,0,0,1,0,0,1,1,1,1,1,0.5247232,0
PF162,Itragyn 100 gélule boite de 4,C,2024-02-01 00:00:00,2,2024,453,13,1579,0,0,1,0,0,1,1,1,1,1,0.5247232,1998.109812493
PF162,Itragyn 100 gélule boite de 4,C,2024-03-01 00:00:00,3,2024,1862,526,3624,0,0,1,0,0,1,1,1,1,1,0.5247232,4428.052701528
PF162,Itragyn 100 gélule boite de 4,C,2024-04-01 00:00:00,4,2024,1474,2551,1703,0,0,1,0,0,0,0,0,0,0,0.5247232,1577.6179976180001
PF162,Itragyn 100 gélule boite de 4,C,2024-05-01 00:00:00,5,2024,1474,3422,1752,0,0,1,0,0,0,0,0,0,0,0.5247232,1082.7519396960001
PF162,Itragyn 100 gélule boite de 4,C,2024-06-01 00:00:00,6,2024,1337,3529,1200,0,0,1,0,0,0,0,0,0,0,0.5247232,1605.0227316
PF162,Itragyn 100 gélule boite de 4,C,2024-07-01 00:00:00,7,2024,1439,3777,1593,0,0,1,0,0,0,0,0,0,0,0.5247232,1210.607802054
PF162,Itragyn 100 gélule boite de 4,C,2024-08-01 00:00:00,8,2024,2497,3814,1824,0,0,1,0,0,0,0,0,0,0,0.5247232,1693.853034528
PF162,Itragyn 100 gélule boite de 4,C,2024-09-01 00:00:00,9,2024,1661,3561,1752,0,0,1,0,0,0,0,0,0,0,0.5247232,2816.86238508
PF162,Itragyn 100 gélule boite de 4,C,2024-10-01 00:00:00,10,2024,1839,4393,1992,0,0,1,0,0,0,0,0,0,0,0.5247232,1885.722110832
PF162,Itragyn 100 gélule boite de 4,C,2024-11-01 00:00:00,11,2024,3404,4389,1607,0,0,1,0,0,0,0,0,0,0,0.5247232,1121.461272299
PF162,Itragyn 100 gélule boite de 4,C,2024-12-01 00:00:00,12,2024,25,4445,2064,0,0,1,0,0,0,0,0,0,0,0.5247232,1484.154609984
PF162,Itragyn 100 gélule boite de 4,C,2025-01-01 00:00:00,1,2025,25,192,2188,0,0,0,0,0,0,0,0,0,0,0.5247232,3428.523723796
PF165,Apyrosis suspension buvable stick boite de 24,B,2023-01-01 00:00:00,1,2023,36947,24096,76307,1,1,0,1,0,0,0,0,0,0,0.31845637,89241.976449626
PF165,Apyrosis suspension buvable stick boite de 24,B,2023-02-01 00:00:00,2,2023,34999,30556,86284,1,1,0,1,0,0,0,0,0,0,0.31845637,114026.478976256
PF165,Apyrosis suspension buvable stick boite de 24,B,2023-03-01 00:00:00,3,2023,46156,35452,14242,1,1,0,1,0,0,0,0,0,0,0.31845637,13841.85505896
PF165,Apyrosis suspension buvable stick boite de 24,B,2023-04-01 00:00:00,4,2023,13562,10941,0,1,1,1,1,0,0,0,0,0,0,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2023-05-01 00:00:00,5,2023,6309,91,0,1,1,1,1,0,0,0,0,0,0,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2023-06-01 00:00:00,6,2023,2955,2382,0,1,1,1,1,0,0,0,0,0,0,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2023-07-01 00:00:00,7,2023,1981,6343,0,1,1,1,1,0,0,0,0,0,0,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2023-08-01 00:00:00,8,2023,2790,17094,0,1,1,0,1,1,0,0,0,0,0,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2023-09-01 00:00:00,9,2023,3941,3090,0,1,1,1,1,1,0,0,0,0,0,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2023-10-01 00:00:00,10,2023,5553,11810,0,1,1,1,1,1,1,1,1,1,1,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2023-11-01 00:00:00,11,2023,3561,8279,10040,1,1,1,1,1,1,1,1,1,1,0.31845637,11572.316667280002
PF165,Apyrosis suspension buvable stick boite de 24,B,2023-12-01 00:00:00,12,2023,5096,4446,1,1,1,1,1,1,1,1,1,1,1,0.31845637,0.862458546
PF165,Apyrosis suspension buvable stick boite de 24,B,2024-01-01 00:00:00,1,2024,4574,9520,0,0,0,1,0,0,1,1,1,1,1,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2024-02-01 00:00:00,2,2024,3889,4680,0,0,0,1,0,0,1,1,1,1,1,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2024-03-01 00:00:00,3,2024,3632,4275,0,0,0,1,0,0,1,1,1,1,1,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2024-04-01 00:00:00,4,2024,3572,4786,0,0,0,1,0,0,0,0,0,0,0,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2024-05-01 00:00:00,5,2024,2591,5297,0,0,0,1,0,0,0,0,0,0,0,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2024-06-01 00:00:00,6,2024,2212,7216,-1,0,0,1,0,0,0,0,0,0,0,0.31845637,-0.947621287
PF165,Apyrosis suspension buvable stick boite de 24,B,2024-07-01 00:00:00,7,2024,2759,5027,0,0,0,1,0,0,0,0,0,0,0,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2024-08-01 00:00:00,8,2024,2615,6833,0,0,0,1,0,0,0,0,0,0,0,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2024-09-01 00:00:00,9,2024,3299,6687,0,0,0,1,0,0,0,0,0,0,0,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2024-10-01 00:00:00,10,2024,3548,9135,0,0,0,1,0,0,0,0,0,0,0,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2024-11-01 00:00:00,11,2024,24094,8914,0,0,0,1,0,0,0,0,0,0,0,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2024-12-01 00:00:00,12,2024,0,7418,0,0,0,1,0,0,0,0,0,0,0,0.31845637,0
PF165,Apyrosis suspension buvable stick boite de 24,B,2025-01-01 00:00:00,1,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31845637,0
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-01-01 00:00:00,1,2023,670,808,896,1,1,0,1,0,0,0,0,0,0,0.30062158388247506,1129.50095552
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-02-01 00:00:00,2,2023,820,614,1358,1,1,0,1,0,0,0,0,0,0,0.30062158388247506,1697.602910598
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-03-01 00:00:00,3,2023,943,1352,1872,1,1,0,1,0,0,0,0,0,0,0.30062158388247506,2375.860329648
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-04-01 00:00:00,4,2023,792,1113,985,1,1,1,1,0,0,0,0,0,0,0.30062158388247506,782.692968735
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-05-01 00:00:00,5,2023,1310,1195,1431,1,1,1,1,0,0,0,0,0,0,0.30062158388247506,976.1353695989999
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-06-01 00:00:00,6,2023,1161,2035,1344,1,1,1,1,0,0,0,0,0,0,0.30062158388247506,1664.248149312
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-07-01 00:00:00,7,2023,1209,3126,854,1,1,1,1,0,0,0,0,0,0,0.30062158388247506,655.87588997
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-08-01 00:00:00,8,2023,1255,2753,1360,1,1,0,1,1,0,0,0,0,0,0.30062158388247506,1558.60637464
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-09-01 00:00:00,9,2023,1257,2483,1339,1,1,1,1,1,0,0,0,0,0,0.30062158388247506,1313.016817476
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-10-01 00:00:00,10,2023,1454,3626,737,1,1,1,1,1,1,1,1,1,1,0.30062158388247506,676.96075194
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-11-01 00:00:00,11,2023,1104,3727,1273,1,1,1,1,1,1,1,1,1,1,0.30062158388247506,1705.865709611
PF166,"Zenexor 37,5 MG gélule LP",NC,2023-12-01 00:00:00,12,2023,1126,3476,805,1,1,1,1,1,1,1,1,1,1,0.30062158388247506,564.492229315
PF166,"Zenexor 37,5 MG gélule LP",NC,2024-01-01 00:00:00,1,2024,935,2957,938,0,0,1,0,0,1,1,1,1,1,0.30062158388247506,1182.44631281
PF166,"Zenexor 37,5 MG gélule LP",NC,2024-02-01 00:00:00,2,2024,1091,2189,784,0,0,1,0,0,1,1,1,1,1,0.30062158388247506,980.059412304
PF166,"Zenexor 37,5 MG gélule LP",NC,2024-03-01 00:00:00,3,2024,986,2205,1080,0,0,1,0,0,1,1,1,1,1,0.30062158388247506,1370.68865172
PF166,"Zenexor 37,5 MG gélule LP",NC,2024-04-01 00:00:00,4,2024,1077,2430,1176,0,0,1,0,0,0,0,0,0,0,0.30062158388247506,934.463889576
PF166,"Zenexor 37,5 MG gélule LP",NC,2024-05-01 00:00:00,5,2024,1201,2067,1556,0,0,1,0,0,0,0,0,0,0,0.30062158388247506,1061.402260724
PF166,"Zenexor 37,5 MG gélule LP",NC,2024-06-01 00:00:00,6,2024,1200,2051,1038,0,0,1,0,0,0,0,0,0,0,0.30062158388247506,1285.334508174
PF166,"Zenexor 37,5 MG gélule LP",NC,2024-07-01 00:00:00,7,2024,1214,3467,1526,0,0,1,0,0,0,0,0,0,0,0.30062158388247506,1171.97495093
PF166,"Zenexor 37,5 MG gélule LP",NC,2024-08-01 00:00:00,8,2024,1800,2722,924,0,0,1,0,0,0,0,0,0,0,0.30062158388247506,1058.9355074759999
PF166,"Zenexor 37,5 MG gélule LP",NC,2024-09-01 00:00:00,9,2024,1387,3500,1302,0,0,1,0,0,0,0,0,0,0,0.30062158388247506,1276.734799368
PF166,"Zenexor 37,5 MG gélule LP",NC,2024-10-01 00:00:00,10,2024,1234,3652,1218,0,0,1,0,0,0,0,0,0,0,0.30062158388247506,1118.77638516
PF166,"Zenexor 37,5 MG gélule LP",NC,2024-11-01 00:00:00,11,2024,2574,3161,1297,0,0,1,0,0,0,0,0,0,0,0.30062158388247506,1738.0265713790002
PF166,"Zenexor 37,5 MG gélule LP",NC,2024-12-01 00:00:00,12,2024,26,3268,1049,0,0,1,0,0,0,0,0,0,0,0.30062158388247506,735.592979567
PF166,"Zenexor 37,5 MG gélule LP",NC,2025-01-01 00:00:00,1,2025,26,122,1456,0,0,0,0,0,0,0,0,0,0,0.30062158388247506,1835.43905272
PF167,Zenexor 75 MG gélule LP,A+,2023-01-01 00:00:00,1,2023,1309,2598,2000,1,1,0,1,0,0,0,0,0,0,0.368193092,2614.366022
PF167,Zenexor 75 MG gélule LP,A+,2023-02-01 00:00:00,2,2023,1231,1944,2300,1,1,0,1,0,0,0,0,0,0,0.368193092,2264.1724009
PF167,Zenexor 75 MG gélule LP,A+,2023-03-01 00:00:00,3,2023,1823,1484,3540,1,1,0,1,0,0,0,0,0,0,0.368193092,4951.051352580001
PF167,Zenexor 75 MG gélule LP,A+,2023-04-01 00:00:00,4,2023,1650,2439,2520,1,1,1,1,0,0,0,0,0,0,0.368193092,1970.7669878400002
PF167,Zenexor 75 MG gélule LP,A+,2023-05-01 00:00:00,5,2023,3008,2108,3843,1,1,1,1,0,0,0,0,0,0,0.368193092,2940.4901923109996
PF167,Zenexor 75 MG gélule LP,A+,2023-06-01 00:00:00,6,2023,2661,3745,3078,1,1,1,1,0,0,0,0,0,0,0.368193092,3200.8200919919996
PF167,Zenexor 75 MG gélule LP,A+,2023-07-01 00:00:00,7,2023,2248,4877,2564,1,1,1,1,0,0,0,0,0,0,0.368193092,2444.737534792
PF167,Zenexor 75 MG gélule LP,A+,2023-08-01 00:00:00,8,2023,2556,4408,2940,1,1,0,1,1,0,0,0,0,0,0.368193092,2893.91202492
PF167,Zenexor 75 MG gélule LP,A+,2023-09-01 00:00:00,9,2023,3822,3831,2898,1,1,1,1,1,0,0,0,0,0,0.368193092,3157.6971727980003
PF167,Zenexor 75 MG gélule LP,A+,2023-10-01 00:00:00,10,2023,3413,6170,2580,1,1,1,1,1,1,1,1,1,1,0.368193092,2506.26963462
PF167,Zenexor 75 MG gélule LP,A+,2023-11-01 00:00:00,11,2023,3353,6466,3043,1,1,1,1,1,1,1,1,1,1,0.368193092,2836.283742567
PF167,Zenexor 75 MG gélule LP,A+,2023-12-01 00:00:00,12,2023,2693,6365,2581,1,1,1,1,1,1,1,1,1,1,0.368193092,2488.965788326
PF167,Zenexor 75 MG gélule LP,A+,2024-01-01 00:00:00,1,2024,3176,6615,3120,0,0,1,0,0,1,1,1,1,1,0.368193092,4078.41099432
PF167,Zenexor 75 MG gélule LP,A+,2024-02-01 00:00:00,2,2024,2841,4990,2120,0,0,1,0,0,1,1,1,1,1,0.368193092,2086.97629996
PF167,Zenexor 75 MG gélule LP,A+,2024-03-01 00:00:00,3,2024,2642,5318,3020,0,0,1,0,0,1,1,1,1,1,0.368193092,4223.77827254
PF167,Zenexor 75 MG gélule LP,A+,2024-04-01 00:00:00,4,2024,2203,4941,2400,0,0,1,0,0,0,0,0,0,0,0.368193092,1876.9209408000002
PF167,Zenexor 75 MG gélule LP,A+,2024-05-01 00:00:00,5,2024,2362,4305,3640,0,0,1,0,0,0,0,0,0,0,0.368193092,2785.1637522799997
PF167,Zenexor 75 MG gélule LP,A+,2024-06-01 00:00:00,6,2024,2208,4792,2080,0,0,1,0,0,0,0,0,0,0,0.368193092,2162.99733312
PF167,Zenexor 75 MG gélule LP,A+,2024-07-01 00:00:00,7,2024,2627,5993,2940,0,0,1,0,0,0,0,0,0,0,0.368193092,2803.24818732
PF167,Zenexor 75 MG gélule LP,A+,2024-08-01 00:00:00,8,2024,3178,5695,2320,0,0,1,0,0,0,0,0,0,0,0.368193092,2283.63125776
PF167,Zenexor 75 MG gélule LP,A+,2024-09-01 00:00:00,9,2024,2508,6485,2020,0,0,1,0,0,0,0,0,0,0,0.368193092,2201.01735302
PF167,Zenexor 75 MG gélule LP,A+,2024-10-01 00:00:00,10,2024,2456,7099,3020,0,0,1,0,0,0,0,0,0,0,0.368193092,2933.69546378
PF167,Zenexor 75 MG gélule LP,A+,2024-11-01 00:00:00,11,2024,5551,5465,3340,0,0,1,0,0,0,0,0,0,0,0.368193092,3113.10801846
PF167,Zenexor 75 MG gélule LP,A+,2024-12-01 00:00:00,12,2024,89,5695,2075,0,0,1,0,0,0,0,0,0,0,0.368193092,2001.0089154500001
PF167,Zenexor 75 MG gélule LP,A+,2025-01-01 00:00:00,1,2025,89,233,2700,0,0,0,0,0,0,0,0,0,0,0.368193092,3529.3941297
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-01-01 00:00:00,1,2023,2878,3795,6173,1,1,0,1,0,0,0,0,0,0,0.145434152,10790.530688479
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-02-01 00:00:00,2,2023,3922,3550,5512,1,1,0,1,0,0,0,0,0,0,0.145434152,5233.963183384
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-03-01 00:00:00,3,2023,4185,8686,6210,1,1,0,1,0,0,0,0,0,0,0.145434152,6319.250878139999
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-04-01 00:00:00,4,2023,3660,5313,4905,1,1,1,1,0,0,0,0,0,0,0.145434152,5993.79411447
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-05-01 00:00:00,5,2023,5514,5165,5920,1,1,1,1,0,0,0,0,0,0,0.145434152,3257.0537659200004
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-06-01 00:00:00,6,2023,5340,6974,5940,1,1,1,1,0,0,0,0,0,0,0.145434152,7600.032352440001
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-07-01 00:00:00,7,2023,5923,10365,5176,1,1,1,1,0,0,0,0,0,0,0.145434152,4372.419058984
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-08-01 00:00:00,8,2023,5819,9566,4860,1,1,0,1,1,0,0,0,0,0,0.145434152,4351.8270033
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-09-01 00:00:00,9,2023,6661,9061,4815,1,1,1,1,1,0,0,0,0,0,0.145434152,5722.2181575899995
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-10-01 00:00:00,10,2023,7637,10944,5535,1,1,1,1,1,1,1,1,1,1,0.145434152,5576.876907795
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-11-01 00:00:00,11,2023,6637,12690,5220,1,1,1,1,1,1,1,1,1,1,0.145434152,5051.65342878
PF168,Diamezid 30 MG comprimé boite de 30,NC,2023-12-01 00:00:00,12,2023,8003,11879,4067,1,1,1,1,1,1,1,1,1,1,0.145434152,3193.520466185
PF168,Diamezid 30 MG comprimé boite de 30,NC,2024-01-01 00:00:00,1,2024,6691,11895,7953,0,0,1,0,0,1,1,1,1,1,0.145434152,13902.007219419002
PF168,Diamezid 30 MG comprimé boite de 30,NC,2024-02-01 00:00:00,2,2024,8385,8666,6492,0,0,1,0,0,1,1,1,1,1,0.145434152,6164.529932244
PF168,Diamezid 30 MG comprimé boite de 30,NC,2024-03-01 00:00:00,3,2024,6631,12974,5895,0,0,1,0,0,1,1,1,1,1,0.145434152,5998.70916693
PF168,Diamezid 30 MG comprimé boite de 30,NC,2024-04-01 00:00:00,4,2024,5841,12447,11839,0,0,1,0,0,0,0,0,0,0,0.145434152,14466.978291786001
PF168,Diamezid 30 MG comprimé boite de 30,NC,2024-05-01 00:00:00,5,2024,5364,15756,3330,0,0,1,0,0,0,0,0,0,0,0.145434152,1832.09274333
PF168,Diamezid 30 MG comprimé boite de 30,NC,2024-06-01 00:00:00,6,2024,5609,18047,3465,0,0,1,0,0,0,0,0,0,0,0.145434152,4433.35220559
PF168,Diamezid 30 MG comprimé boite de 30,NC,2024-07-01 00:00:00,7,2024,5562,14714,4435,0,0,1,0,0,0,0,0,0,0,0.145434152,3746.4603026649997
PF168,Diamezid 30 MG comprimé boite de 30,NC,2024-08-01 00:00:00,8,2024,39965,14029,4095,0,0,1,0,0,0,0,0,0,0,0.145434152,3666.817197225
PF168,Diamezid 30 MG comprimé boite de 30,NC,2024-09-01 00:00:00,9,2024,6833,13989,6410,0,0,1,0,0,0,0,0,0,0,0.145434152,7617.74006026
PF168,Diamezid 30 MG comprimé boite de 30,NC,2024-10-01 00:00:00,10,2024,5314,13377,4445,0,0,1,0,0,0,0,0,0,0,0.145434152,4478.630145465
PF168,Diamezid 30 MG comprimé boite de 30,NC,2024-11-01 00:00:00,11,2024,13530,13577,6212,0,0,1,0,0,0,0,0,0,0,0.145434152,6011.661130187999
PF168,Diamezid 30 MG comprimé boite de 30,NC,2024-12-01 00:00:00,12,2024,67,12511,5579,0,0,1,0,0,0,0,0,0,0,0.145434152,4380.784529345
